descriptions,words
"Botanist Corneille Ewango talks about his work at the Okapi Faunal Reserve in the Congo Basin — and his heroic work protecting it from poachers, miners and raging civil wars.","['botanist', 'corneille', 'ewango', 'talks', 'work', 'okapi', 'faunal', 'reserve', 'congo', 'basin', 'heroic', 'work', 'protecting', 'poachers', 'miners', 'raging', 'civil', 'wars']"
"Ashraf Ghani's passionate and powerful 10-minute talk, emphasizing the necessity of both economic investment and design ingenuity to rebuild broken states, is followed by a conversation with TED curator Chris Anderson on the future of Afghanistan.","['ashraf', ""ghani's"", 'passionate', 'powerful', '-minute', 'talk', 'emphasizing', 'necessity', 'economic', 'investment', 'design', 'ingenuity', 'rebuild', 'broken', 'states', 'followed', 'conversation', 'ted', 'curator', 'chris', 'anderson', 'future', 'afghanistan']"
"Steven Levitt shares data that shows car seats are no more effective than seatbelts in protecting kids from dying in cars. However, during the question and answer session, he makes one crucial caveat.","['steven', 'levitt', 'shares', 'data', 'shows', 'car', 'seats', 'effective', 'seatbelts', 'protecting', 'kids', 'dying', 'cars', 'however', 'question', 'answer', 'session', 'makes', 'one', 'crucial', 'caveat']"
"Torsten Reil talks about how the study of biology can help make natural-looking animated people — by building a human from the inside out, with bones, muscles and a nervous system. He spoke at TED in 2003; see his work now in GTA4.","['torsten', 'reil', 'talks', 'study', 'biology', 'can', 'help', 'make', 'natural-looking', 'animated', 'people', 'building', 'human', 'inside', 'bones', 'muscles', 'nervous', 'system', 'spoke', 'ted', 'see', 'work', 'now', 'gta']"
"Author, philosopher, prankster and journalist AJ Jacobs talks about the year he spent living biblically — following the rules in the Bible as literally as possible.","['author', 'philosopher', 'prankster', 'journalist', 'aj', 'jacobs', 'talks', 'year', 'spent', 'living', 'biblically', 'following', 'rules', 'bible', 'literally', 'possible']"
"Physicist Freeman Dyson suggests that we start looking for life on the moons of Jupiter and out past Neptune, in the Kuiper belt and the Oort cloud. He talks about what such life would be like — and how we might find it. ","['physicist', 'freeman', 'dyson', 'suggests', 'start', 'looking', 'life', 'moons', 'jupiter', 'past', 'neptune', 'kuiper', 'belt', 'oort', 'cloud', 'talks', 'life', 'like', 'might', 'find']"
"Why do we crave love so much, even to the point that we would die for it? To learn more about our very real, very physical need for romantic love, Helen Fisher and her research team took MRIs of people in love — and people who had just been dumped.","['crave', 'love', 'much', 'even', 'point', 'die', 'learn', 'real', 'physical', 'need', 'romantic', 'love', 'helen', 'fisher', 'research', 'team', 'took', 'mris', 'people', 'love', 'people', 'just', 'dumped']"
"Speaking at TED in 1998, Rev. Billy Graham marvels at technology's power to improve lives and change the world — but says the end of evil, suffering and death will come only after the world accepts Christ. A legendary talk from TED's archives.","['speaking', 'ted', 'rev', 'billy', 'graham', 'marvels', ""technology's"", 'power', 'improve', 'lives', 'change', 'world', 'says', 'end', 'evil', 'suffering', 'death', 'will', 'come', 'world', 'accepts', 'christ', 'legendary', 'talk', ""ted's"", 'archives']"
"Architect Thom Mayne has never been one to take the easy option, and this whistle-stop tour of the buildings he's created makes you glad for it. These are big ideas cast in material form.","['architect', 'thom', 'mayne', 'never', 'one', 'take', 'easy', 'option', 'whistle-stop', 'tour', 'buildings', 'created', 'makes', 'glad', 'big', 'ideas', 'cast', 'material', 'form']"
"First, Keith Barry shows us how our brains can fool our bodies — in a trick that works via podcast too. Then he involves the audience in some jaw-dropping (and even a bit dangerous) feats of brain magic.","['first', 'keith', 'barry', 'shows', 'us', 'brains', 'can', 'fool', 'bodies', 'trick', 'works', 'via', 'podcast', 'involves', 'audience', 'jaw-dropping', 'even', 'bit', 'dangerous', 'feats', 'brain', 'magic']"
"Martin Seligman talks about psychology — as a field of study and as it works one-on-one with each patient and each practitioner. As it moves beyond a focus on disease, what can modern psychology help us to become?","['martin', 'seligman', 'talks', 'psychology', 'field', 'study', 'works', 'one-on-one', 'patient', 'practitioner', 'moves', 'beyond', 'focus', 'disease', 'can', 'modern', 'psychology', 'help', 'us', 'become']"
"In this short, image-packed talk, Marisa Fick-Jordan talks about how a village of traditional Zulu wire weavers built a worldwide market for their dazzling work.","['short', 'image-packed', 'talk', 'marisa', 'fick-jordan', 'talks', 'village', 'traditional', 'zulu', 'wire', 'weavers', 'built', 'worldwide', 'market', 'dazzling', 'work']"
"Louise Leakey asks, ""Who are we?"" The question takes her to the Rift Valley in Eastern Africa, where she digs for the evolutionary origins of humankind — and suggests a stunning new vision of our competing ancestors.","['louise', 'leakey', 'asks', 'question', 'takes', 'rift', 'valley', 'eastern', 'africa', 'digs', 'evolutionary', 'origins', 'humankind', 'suggests', 'stunning', 'new', 'vision', 'competing', 'ancestors']"
"At the EG conference in December 2007, artist Jonathan Harris discusses his latest projects, which involve collecting stories: his own, strangers', and stories collected from the Internet, including his amazing ""We Feel Fine.""","['eg', 'conference', 'december', 'artist', 'jonathan', 'harris', 'discusses', 'latest', 'projects', 'involve', 'collecting', 'stories', 'strangers', 'stories', 'collected', 'internet', 'including', 'amazing', 'feel', 'fine']"
"Reed Kroloff gives us a new lens for judging new architecture: is it modern, or is it romantic? Look for glorious images from two leading practices — and a blistering critique of the 9/11 planning process.","['reed', 'kroloff', 'gives', 'us', 'new', 'lens', 'judging', 'new', 'architecture', 'modern', 'romantic', 'look', 'glorious', 'images', 'two', 'leading', 'practices', 'blistering', 'critique', '/', 'planning', 'process']"
"At the 2007 EG conference, Kevin Kelly shares a fun stat: The World Wide Web, as we know it, is only 5,000 days old. Now, Kelly asks, how can we predict what's coming in the next 5,000 days?","['eg', 'conference', 'kevin', 'kelly', 'shares', 'fun', 'stat', 'world', 'wide', 'web', 'know', ',', 'days', 'old', 'now', 'kelly', 'asks', 'can', 'predict', 'coming', 'next', ',', 'days']"
"Vik Muniz makes art from pretty much anything, be it shredded paper, wire, clouds or diamonds. Here he describes the thinking behind his work and takes us on a tour of his incredible images.","['vik', 'muniz', 'makes', 'art', 'pretty', 'much', 'anything', 'shredded', 'paper', 'wire', 'clouds', 'diamonds', 'describes', 'thinking', 'behind', 'work', 'takes', 'us', 'tour', 'incredible', 'images']"
"Researcher Kwabena Boahen is looking for ways to mimic the brain's supercomputing powers in silicon — because the messy, redundant processes inside our heads actually make for a small, light, superfast computer.","['researcher', 'kwabena', 'boahen', 'looking', 'ways', 'mimic', ""brain's"", 'supercomputing', 'powers', 'silicon', 'messy', 'redundant', 'processes', 'inside', 'heads', 'actually', 'make', 'small', 'light', 'superfast', 'computer']"
"Robert Lang is a pioneer of the newest kind of origami — using math and engineering principles to fold mind-blowingly intricate designs that are beautiful and, sometimes, very useful.","['robert', 'lang', 'pioneer', 'newest', 'kind', 'origami', 'using', 'math', 'engineering', 'principles', 'fold', 'mind-blowingly', 'intricate', 'designs', 'beautiful', 'sometimes', 'useful']"
"After Robert Lang's talk on origami at TED2008, Bruno Bowden stepped onstage with a challenge — he would fold one of Lang's astonishingly complicated origami figures, blindfolded, in under 2 minutes. He's accompanied by the cellist Rufus Cappadocia.","['robert', ""lang's"", 'talk', 'origami', 'ted', 'bruno', 'bowden', 'stepped', 'onstage', 'challenge', 'fold', 'one', ""lang's"", 'astonishingly', 'complicated', 'origami', 'figures', 'blindfolded', 'minutes', 'accompanied', 'cellist', 'rufus', 'cappadocia']"
"All humans share some common bits of DNA, passed down to us from our African ancestors. Geneticist Spencer Wells talks about how his Genographic Project will use this shared DNA to figure out how we are — in all our diversity — truly connected.","['humans', 'share', 'common', 'bits', 'dna', 'passed', 'us', 'african', 'ancestors', 'geneticist', 'spencer', 'wells', 'talks', 'genographic', 'project', 'will', 'use', 'shared', 'dna', 'figure', 'diversity', 'truly', 'connected']"
"The photo director for National Geographic, David Griffin knows the power of photography to connect us to our world. In a talk filled with glorious images, he talks about how we all use photos to tell our stories.","['photo', 'director', 'national', 'geographic', 'david', 'griffin', 'knows', 'power', 'photography', 'connect', 'us', 'world', 'talk', 'filled', 'glorious', 'images', 'talks', 'use', 'photos', 'tell', 'stories']"
"Animal fan Nellie McKay sings a sparkling tribute to her dear dog. She suggests we all do the same: ""Just go right to the pound/ And find yourself a hound/ And make that doggie proud/ 'cause that's what it's all about.""","['animal', 'fan', 'nellie', 'mckay', 'sings', 'sparkling', 'tribute', 'dear', 'dog', 'suggests', 'just', 'go', 'right', 'pound', 'find', 'hound', 'make', 'doggie', 'proud', 'cause']"
"Physicist Patricia Burchat sheds light on two basic ingredients of our universe: dark matter and dark energy. Comprising 96% of the universe between them, they can't be directly measured, but their influence is immense.","['physicist', 'patricia', 'burchat', 'sheds', 'light', 'two', 'basic', 'ingredients', 'universe', 'dark', 'matter', 'dark', 'energy', 'comprising', 'universe', 'directly', 'measured', 'influence', 'immense']"
"Like your uncle at a family party, the rumpled Swedish doctor Lennart Green says, ""Pick a card, any card."" But what he does with those cards is pure magic — flabbergasting, lightning-fast, how-does-he-do-it? magic.","['like', 'uncle', 'family', 'party', 'rumpled', 'swedish', 'doctor', 'lennart', 'green', 'says', 'pick', 'card', 'card', 'cards', 'pure', 'magic', 'flabbergasting', 'lightning-fast', 'how-does-he-do-it', 'magic']"
"Speaking at the 2007 EG conference, trainer Ian Dunbar asks us to see the world through the eyes of our beloved dogs. By knowing our pets' perspective, we can build their love and trust. It's a message that resonates well beyond the animal world.","['speaking', 'eg', 'conference', 'trainer', 'ian', 'dunbar', 'asks', 'us', 'see', 'world', 'eyes', 'beloved', 'dogs', 'knowing', 'pets', 'perspective', 'can', 'build', 'love', 'trust', 'message', 'resonates', 'well', 'beyond', 'animal', 'world']"
"Imagine hearing great, departed pianists play again today, just as they would in person. John Q. Walker demonstrates how recordings can be analyzed for precise keystrokes and pedal motions, then played back on computer-controlled grand pianos.","['imagine', 'hearing', 'great', 'departed', 'pianists', 'play', 'today', 'just', 'person', 'john', 'q', 'walker', 'demonstrates', 'recordings', 'can', 'analyzed', 'precise', 'keystrokes', 'pedal', 'motions', 'played', 'back', 'computer-controlled', 'grand', 'pianos']"
